created_at;id;ip_address;metadata;origem;perfil_publico_id;tipo_evento;user_agent
2026-01-01 17:24:50.320821+00;6ea2fd8f-356f-4fe1-aa18-66334b8868c6;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-07 19:40:42.09604+00;c3a73e83-70cc-4878-9625-01362329a44a;;"{""isDomainCustomizado"":true,""url"":""https://psi.guilds.com.br""}";;17df36a9-2e4e-4e38-842a-9835d291a8cd;visita;
2026-01-08 15:54:48.328418+00;c9d7b458-cd2b-43c4-8a26-3c1a4c96266a;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-08 16:09:30.433077+00;de8f3d62-71fd-4c67-bba5-f51cd524b7b6;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-08 16:09:58.14688+00;d99462ac-2b48-43ac-a5be-dfd8300043b6;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;clique_servico;
2026-01-08 16:10:00.613068+00;313bc8c2-ad01-49be-bb88-e65b65b9549f;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;clique_servico;
2026-01-09 11:32:25.529047+00;330da8b4-b008-4deb-85d9-2fc4bd4107db;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-12 08:13:11.29931+00;a965106b-0552-4706-8b0c-2c4d66b7b4ef;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-16 20:24:48.64697+00;f36a7d34-940f-4e8d-b8c3-19a078d122f2;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-16 20:27:05.837773+00;e1c921dd-f612-47fd-a7ff-1cbf86838219;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-16 20:27:42.936229+00;c083cdad-5a6f-4085-9467-a23f1436b137;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;clique_cta_flutuante;
2026-01-16 20:29:42.488957+00;a7d994e3-581d-408e-9a53-122b96c53317;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-17 09:30:44.606056+00;575cadba-50d3-4b38-aac9-b3cf475679e7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-17 09:30:44.646945+00;c3e8733e-b541-47fd-9dfe-831de2c4d730;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-20 20:25:26.977389+00;bef85aad-7e97-4984-aa96-3e250727da50;;"{""isDomainCustomizado"":true,""url"":""https://psi.guilds.com.br""}";;17df36a9-2e4e-4e38-842a-9835d291a8cd;visita;
2026-01-20 20:25:33.317988+00;dd16521e-5e58-4aee-88cd-3437ada03b7f;;"{""isDomainCustomizado"":true,""url"":""https://psi.guilds.com.br""}";;17df36a9-2e4e-4e38-842a-9835d291a8cd;visita;
2026-01-20 20:28:03.756874+00;f7e6ac48-c6fc-4db2-8571-50faf02d626d;;"{""isDomainCustomizado"":true,""url"":""https://psi.guilds.com.br""}";;17df36a9-2e4e-4e38-842a-9835d291a8cd;visita;
2026-01-22 05:01:20.781441+00;b8565e3b-8e31-4e25-a310-e0d8acd93c5c;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 06:01:35.73872+00;ba41635c-80c2-43c1-82df-0ba54f439f87;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
